input;Ray at angle: 90;Ray at angle: 81;Ray at angle: 99;Ray at angle: 72;Ray at angle: 108;Ray at angle: 63;Ray at angle: 117;Ray at angle: 54;Ray at angle: 126;Ray at angle: 45;Ray at angle: 135;Ray at angle: 36;Ray at angle: 144;Ray at angle: 27;Ray at angle: 153;Ray at angle: 18;Ray at angle: 162;Ray at angle: 9;Ray at angle: 171;Ray at angle: 0;Ray at angle: 180
0,0919683;0,6478857;0,917517;0,4684227;1;0,3564815;1;0,284993;0,3973319;0,2394676;0,2896479;0,2085571;0,2383225;0,1886858;0,2094317;0,1747112;0,1913458;0,1660244;0,1819466;0,1617887;0,1776718;0,1616271
0,1185912;0,6442884;0,9145651;0,4658981;1;0,35447;1;0,2835031;0,4000386;0,238489;0,2914948;0,207571;0,2390581;0,1876885;0,21026;0,1740934;0,1919154;0,1653841;0,1825395;0,1611305;0,1785039;0,1609042
0,1604205;0,6386063;0,9075301;0,4617261;1;0,3513994;1;0,2813233;0,4065579;0,2370328;0,2936602;0,2064562;0,2403883;0,1865879;0,2114888;0,1733371;0,1929526;0,1646975;0,1832241;0,1604386;0,179031;0,1602061
0,199635;0,6386063;0,9075301;0,4617261;1;0,3513994;1;0,2813233;0,4065579;0,2370328;0,2936602;0,2064562;0,2403883;0,1865879;0,2114888;0,1733371;0,1929526;0,1646975;0,1832241;0,1604386;0,179031;0,1602061
0,1603209;0,6366878;0,9064732;0,4599643;1;0,3497877;1;0,2800875;0,4104636;0,2362199;0,2954141;0,2053895;0,2417434;0,1855495;0,2124387;0,17275;0,1939648;0,1640569;0,1838687;0,1597575;0,1797184;0,1594459
0,1121151;0,6320321;0,9009393;0,4565202;1;0,3472117;1;0,2782641;0,4158583;0,2347226;0,2970291;0,2043033;0,243516;0,1845133;0,2134732;0,1720139;0,1951296;0,1634223;0,1844649;0,1592008;0,1803134;0,1588188
0,07289251;0,6320321;0,9009393;0,4565202;1;0,3472117;1;0,2782641;0,4158583;0,2347226;0,2970291;0,2043033;0,243516;0,1845133;0,2134732;0,1720139;0,1951296;0,1634223;0,1844649;0,1592008;0,1803134;0,1588188
0,04267501;0,6304969;0,8998978;0,4552492;1;0,346057;1;0,277463;0,4184591;0,2337637;0,2979014;0,2037604;0,2446032;0,1838841;0,2140648;0,1713129;0,1956889;0,1630516;0,1848113;0,15876;0,1807146;0,1583324
0,004317306;0,6304969;0,8998978;0,4552492;1;0,346057;1;0,277463;0,4184591;0,2337637;0,2979014;0,2037604;0,2446032;0,1838841;0,2140648;0,1713129;0,1956889;0,1630516;0,1848113;0,15876;0,1807146;0,1583324
0;0,6268401;0,8951408;0,4527231;1;0,3442257;1;0,2762777;0,4227645;0,2326242;0,3000275;0,2031028;0,2459399;0,1832381;0,214744;0,1706585;0,1963814;0,1627595;0,1850835;0,1584883;0,1809895;0,1580003
